Country Name,Country Code,Benua,Income Group,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Romania,ROU,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.7587389999476,1753.1928563219808,1789.6445552811288,1648.4852297454236,1254.3124421297975,1102.1037847324649,1158.056327997125,1323.032377669268,1650.0492236520076,1633.0106435411724,1577.3365602397432,1852.554969333904,1599.9062280833884,1659.929049105278,1825.192993731835,2119.855096845544,2679.406260161544,3494.990564489553,4618.003508029132,5757.531273011785,8360.337759165957,10435.15612307872,8548.454340924196,8399.537423428405,9560.675527745803,8929.953662314741,9497.674116152371,10031.771075540391,8977.017481581965,9404.540058707147,10727.982200742588,12416.134317958962,12909.610401324388,13009.177057322291,14907.980365214296,15503.551804597972,18244.418687632093,20080.209621559497,
Russian Federation,RUS,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3778.01977539063,3429.64990234375,3494.06323242188,3490.45239257813,3098.802734375,2930.67016601563,2662.10400390625,2665.77978515625,2643.92919921875,2737.57202148438,1834.86181640625,1330.75720214844,1771.59411621094,2100.3525390625,2377.52954101563,2975.123046875,4102.36474609375,5323.455078125,6920.19970703125,9101.2392578125,11635.2841796875,8562.82421875,10674.990234375,14305.33203125,15401.8515625,15941.4482421875,14055.47265625,9277.7138671875,8663.158203125,10658.9130859375,11211.8876953125,11447.701171875,10108.3271484375,12425.029296875,15619.6142578125,14159.3876953125,14889.0185546875,
Rwanda,RWA,Afrika,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,39.3740728069473,39.26897149748984,39.23384405332664,39.27717719837123,38.98244830177454,43.46796720037626,35.36028608862578,43.961050557682064,45.99347170547088,48.869928321529365,55.24197214086376,54.37807604164007,58.39769552338403,66.91438715068473,68.94114988861863,124.10964801929676,134.37843121225367,152.74426235921197,179.87652781266613,213.7657513357448,234.39285144267416,254.56920137486688,246.3855495688644,250.5689517356363,259.9066845307671,271.5789790387055,297.7259818223081,319.6436632523337,343.7813258191047,334.74196342225474,345.7734951346552,253.96690202594425,264.08391451746445,247.02331847601383,110.95366825137236,227.9711478493178,206.0491141748498,238.74937136821356,246.1546732883844,264.74368682977,251.8692638609096,237.30884620090103,234.0430167557329,249.01227498225197,269.54044633340214,324.0168638471888,356.99502290115373,426.2341834876285,528.3263917555024,564.039095842449,593.6249277443457,651.1336779646617,706.8172691685614,704.9242185112298,724.9575265209055,733.9986298824938,729.5191338129448,758.3009665096474,771.7735112073091,810.0514121373539,778.7014989250262,829.5448452636966,975.4693237353686,1027.0344682656455,999.6545616554698,
Saudi Arabia,SAU,Asia,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,717.7966289585565,760.3117403200044,812.9262476688546,811.7382746612342,840.4803714602323,904.118334125664,960.7447767338429,1031.603602975846,1275.7070942617584,1312.738657371233,1509.439611655209,1929.3091033048297,2474.3868320897477,3640.0836119241258,10503.42807770848,10265.641440647056,13312.511992654558,14595.373993332923,14914.154268613844,19611.56512603304,27205.645228514142,28703.355855080037,22454.48431696141,17809.552747105383,15541.131218460889,12745.419925350026,10078.289608051213,9385.984695198986,9165.496153233966,9413.581193527692,11054.749504966643,11847.16995342182,11730.26876652435,10884.860788077704,10601.919669780538,10786.4008952769,11471.504596019096,11545.345599855083,9836.057297685738,10452.189940047903,11714.562367515857,10805.311325121997,10586.05434713628,11487.22041069298,13154.497898944626,15975.747378225802,17563.614537063942,18596.15026278984,22320.48889643311,17718.391164836474,22028.390142658573,27126.74987477018,28733.437551345218,27865.465604962024,27805.48503194224,23256.154955353068,22267.721705038737,23929.290713598155,29360.065896856635,29566.79338274359,24338.830730106733,31920.765365564308,38510.22762110374,36156.848337700976,35121.66286877422,
Sudan,SDN,Afrika,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,99.7131195068359,105.313102722168,111.213455200195,109.939208984375,109.650077819824,110.889373779297,110.502571105957,116.241035461426,117.824935913086,125.984886169434,139.038482666016,146.931610107422,154.511581420898,184.524200439453,228.787322998047,269.652893066406,325.185607910156,392.399383544922,410.072082519531,408.899627685547,418.348785400391,483.802581787109,378.945373535156,346.221649169922,429.993377685547,326.402770996094,400.333557128906,471.1572265625,553.07861328125,814.267517089844,1257.1875,1617.55676269531,252.610092163086,312.693908691406,439.420806884766,462.585235595703,294.826965332031,373.09375,350.702880859375,324.659606933594,362.116882324219,451.293304443359,506.262634277344,580.320251464844,705.113342285156,905.543640136719,1132.474609375,1444.37219238281,1527.58239746094,1178.22180175781,1305.63598632813,1332.6572265625,1019.22210693359,1138.62780761719,1275.43835449219,1292.37963867188,1033.21594238281,966.505676269531,731.027465820313,709.975280761719,577.795227050781,712.122009277344,1046.24084472656,797.283447265625,984.607666015625,
Senegal,SEN,Afrika,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,300.4251152362788,308.16638375330143,307.092565107939,308.62984922424414,317.8504265684541,314.31814639432633,314.5343441459452,305.2204810583696,311.19614684668267,287.25314879220343,290.4864252979888,291.08835742165013,341.8353523365532,381.4390071638285,417.4076002853813,547.378148664851,540.594007051938,540.1268492497809,589.1340452556136,716.2814365189589,771.5339695505793,682.972070210382,651.9371233098298,564.3693363039355,536.2317654025136,571.4171660692008,783.9405247062793,916.0948414840896,880.4877551381963,848.5555480589678,957.3143374381772,913.3995757967374,951.2049600878069,877.5290034380299,583.7827760321808,714.994396357297,723.4699500811491,650.7763214074475,684.5881057857857,677.5163387272676,603.2331624551578,637.2135305637236,669.4304473192087,817.8880342214424,918.1020795221552,979.846101520171,1017.2019674798736,1188.9387780817513,1398.7921801002094,1308.6940433620512,1275.883574923571,1374.6759187384446,1326.837988483788,1379.831965539237,1398.891376013819,1218.0061355543774,1266.439571515872,1356.8051844903102,1452.556125624453,1431.1812893215913,1461.087203505526,1598.1067695227428,1574.0281059305996,1698.0338730084263,1773.218299234481,
Singapore,SGP,Asia,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,428.0561833712912,449.1481368207761,472.0827401539885,511.2022353714494,485.530686047381,516.5319286367451,566.8039744059614,626.0294375939842,708.6014368964215,812.6774873166182,925.797864348214,1071.41154035538,1264.3751072098653,1685.4597963216297,2341.705514236334,2489.9115751759145,2758.940380284755,2846.3359883285398,3193.905657223553,3900.533553108728,4928.13911785754,5596.585977230684,6077.634240709324,6633.236673664907,7228.317584106475,7001.766747711702,6799.930363326706,7539.029302124431,8914.441225747287,10394.538996240592,11861.75615913661,14502.379993860552,16136.240537766058,18290.13011318502,21552.410036694768,24914.850702035776,26232.86609682699,26375.865366811264,21829.2737831583,21796.637389100106,23852.83895147527,21699.741486890685,22159.83737106388,23730.384005456584,27608.08001342299,29961.31728127316,33768.452823465144,39432.88601988765,40008.57204890916,38926.80543654528,47236.68308495301,53891.45702643717,55547.55530777861,56967.42579403833,57564.80231149774,55645.60686146057,57005.58871765469,61236.25127062696,66881.60670352653,65952.03789592929,61410.07926307884,80056.12882478436,90299.0694637269,85412.23034523505,90674.066632628,
Solomon Islands,SLB,Oceania,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,153.45078408818438,166.88803768837323,165.85734477864145,,277.1131209076099,219.50285982593468,291.252272932738,433.443902987382,371.71880618864793,401.0774168553869,434.4098133352334,500.0582230625657,657.8583296696837,767.8506163453835,785.8309127838794,755.8856533437224,686.2641401829783,664.6964404828074,586.0223522052103,505.82180652566507,514.6693332730996,567.0229355801711,538.1017628705027,648.3252126240978,665.8331041326588,763.8579685495224,828.8699977916912,1078.041092587397,1220.1791931112582,1289.3303692343525,1292.239519464695,1091.8909688932574,1133.6225653179074,953.1719013770598,911.7919353854104,756.8902964907919,895.9842425465007,986.0709535038892,1144.4923339768086,1255.62447417684,1390.1487095670689,1525.846662612026,1554.7067100638596,1685.145358237572,1924.0579564313296,2066.257386383555,2161.386275439168,2164.9528987300178,2045.477215266493,2082.6238312421337,2143.5767048927164,2278.19908624102,2223.658909424658,2063.3278099196723,2043.4441317065823,1877.7810449095557,1882.6439414804188,1933.55538435227,
Sierra Leone,SLE,Afrika,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,141.95741830076426,142.27512765760247,146.32194986298035,146.30962674391546,153.37774097454536,145.57654062884876,149.31765518856398,136.1214021787465,126.30889912277269,153.56411596157062,160.1641470569068,151.83336869957984,165.35791786363637,200.64169977476905,222.08517323471708,228.3746810420693,196.4117847592069,224.21335896988015,305.42780056074423,345.86913707629043,336.3862795061022,333.8875427284909,380.0740411897459,285.8143261397266,305.5762324915835,235.51052934362428,131.4730410055868,172.36421483366104,268.1609796259574,231.27562297433775,154.7940724676182,183.68651502756668,163.19757168438068,184.95160915487224,218.5072751262222,208.35199725095467,224.25871116304376,199.88000139577707,156.51811883386986,155.02083326900686,143.74374323964406,358.3157160515458,388.99511121683577,413.8176073469269,417.7499833292271,462.6333244279451,580.26796974773,631.8899262649983,705.3590140800051,652.8458067679428,685.0396734909484,761.146365577281,937.504428180231,1117.471830751147,1117.758646572104,964.5759808889884,844.4164111754764,779.1860078417283,845.9145404609322,843.7125178099767,845.2775579205489,885.3964018853954,860.3710679160964,758.3291373782481,806.6546504177259,
El Salvador,SLV,Amerika Utara,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,274.3332793659942,282.44637356687,288.3742803936211,290.09651017173485,293.41658080489645,308.798853901934,315.66539978597604,328.50944803903474,366.2506589525625,413.4034763632068,457.26087132737234,552.9949338647273,683.9025856633505,711.8522641879568,773.0669531299521,787.1496054737245,752.0240126075379,735.3609547435282,744.8639122464851,763.1682181107432,776.4242837057017,755.4251358314394,777.2394024790862,806.3923532569272,825.1052325363056,892.1827151970303,955.8268974210916,1040.7816408201863,1180.2685426762075,1343.9290572543953,1548.3763038362022,1651.3101680089492,1748.9211197112948,1859.7308588774176,1908.0804545223964,1982.870935426154,2058.044590704517,2115.4118735562624,2207.830895180691,2285.6890743889217,2447.3914084539406,2665.618071948525,2830.6569377073274,2983.2482957797565,2910.186517520108,3040.0730095287786,3330.6004948665272,3497.912569155091,3582.266940051694,3666.012489138733,3790.340891081616,3901.3401496581087,4020.126713739188,4183.546209713581,4320.116715346275,3997.192795837087,4642.607431013421,5074.602102218056,5365.444913991706,5579.659691650286,
San Marino,SMR,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37852.98103110004,40126.93686907995,41931.79514884075,37600.70773796005,39035.10342904454,41790.8432718184,52529.909370105925,58232.0176184948,59877.80058397368,63270.778075515744,70124.46343856241,75902.13205217646,62428.9943269418,56543.18982040975,55601.3929703047,47945.899173428064,50807.82891380245,51260.493834712455,43146.82404354277,44359.47976626884,45192.027976694255,47950.68805571357,46630.14431207247,44326.95567464109,54176.47980216276,54190.84177003716,59879.717301565135,,
"Somalia, Fed. Rep.",SOM,Afrika,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,62.73962794129928,64.92425761047537,67.17023599199793,69.49223448391541,71.88993993604193,74.35487087961306,76.48374138872333,78.67389661979169,80.84382049011751,84.14062687778781,93.0828499649358,90.42923093744886,113.6924019555502,119.56213345353736,137.89157581177443,177.80614341225444,199.58354714201408,111.1831323552773,117.25534512600072,108.1949477564637,101.49931225707822,116.88452659428562,129.013919752012,118.64434086834054,122.49329368973429,130.83287561481526,131.41485968119824,140.96985218157778,145.341346820158,166.04233727100626,145.60350137351324,105.3713265162198,109.20491048107444,188.60315867791445,210.79377958138429,210.67325461049228,237.2414409516713,280.11272423325863,363.2000134899917,358.65878082807103,386.1192744012752,244.91484253845545,229.5989183100392,286.27302519897466,375.4103262253873,439.9799078054776,457.99666220665927,479.6356280652894,507.03744334738,246.5132516751049,219.2024538523968,235.3259456104336,350.2619467205121,393.3987039529792,429.4316567251017,445.583080073396,460.928490585175,510.93995231772567,509.49727380453385,539.9548162116943,518.1611333387503,549.0569947562539,573.1411657982293,596.885985135589,629.5388994490074,
Serbia,SRB,Eropa,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349.406451502889,3053.905168609495,3573.5044024004924,2775.473729820474,2768.910413461656,974.7254692786152,1812.42088281393,2390.7345944710696,3153.901131275404,3597.087980570085,3807.974173217865,4492.7136699046005,6081.087657002025,7376.735179107163,6414.044846384702,5970.926609400724,7082.286166607503,6263.040860728149,7040.418120687808,6886.67809068704,5820.321557688796,5982.370301264708,6548.036538241869,7559.861657473944,7755.632986436999,8098.709556688485,9680.527980744677,10024.819111259634,12281.707946166956,13679.206598355697,
South Sudan,SSD,Afrika,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.211535465546,1323.220687478618,1498.2703498519422,1448.9843500640816,1109.2605008340763,1650.1894335352792,1242.7345018103244,1080.1471862476544,,,,,,,,,,
Sao Tome and Principe,STP,Afrika,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,479.3732265858929,470.04721051666405,511.22588327821177,676.4806485644755,682.8419248040058,693.1506878865007,585.2254919769848,538.9611539964782,586.8665671729714,683.1642785186,828.6880077224059,829.8888187720326,783.4292213642884,719.5850659443042,735.1335218624505,761.4079905925295,1042.995112419993,1017.8541373104646,846.6017700700802,821.355129173615,970.0596256061548,855.1050758216979,740.4713185764984,963.785698734091,989.5007577992436,768.710751184259,987.0487123952636,661.6682328224884,513.5693802697375,542.6925480183869,529.0893834122617,518.88050130005,568.1025725227101,663.6962118104944,726.5608821304438,844.1691818842738,861.9707076976637,878.8857919187451,1081.868458472896,1128.2804621330542,1045.2095823452787,1219.801890896708,1192.0202911189003,1382.5757842916,1489.67633417608,1298.1094659639627,1434.8701805052076,1555.794778128885,1825.5997175396567,1935.2931816596,2167.220017969252,2362.5882724810217,2389.7372978473672,2990.6606143534955,3490.5688348655717,
Suriname,SUR,Amerika Selatan,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,377.5793996620162,394.80774658988014,409.1056383668179,424.0255324306309,434.8937519617138,481.71875,574.8410769021698,644.042967325106,680.5953482076387,707.6744452257526,724.4849015132747,767.9903656756784,784.9516749577895,857.6907916679298,1041.0845466830592,1190.0196845361354,1301.865363170216,1665.943848732818,1927.90601359888,2072.287752713174,2117.870833855031,2367.768518000634,2429.9239154970724,2332.6979030801645,2260.637949936289,2255.9771766432714,2271.047332602656,2469.0673727863427,2886.4298020769365,1328.570134350614,941.5917361021884,1079.7252134270493,968.8952534669256,1022.4458351989568,1433.5425565278078,1609.8250437320628,1962.8849582029493,2067.598149383909,2428.5864199420207,1898.1801816052964,1988.2217292543255,1714.648466372421,2202.3406821960007,2516.1040402095623,2887.772172884396,3453.428659377645,5002.657986957588,5530.176156383091,6576.085463072488,7129.576862629098,7943.604828169148,7949.888672183829,8851.240506689084,9043.192815292216,9108.18905406764,8813.61705392067,5644.206105753196,6049.521285536751,6665.741804722391,6629.667752486033,4755.392217106932,5029.848385439529,6084.438767364452,5521.97602122638,6961.789559615257,
Slovak Republic,SVK,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.1751701084536,2726.593054985817,2959.3364486011083,3143.101430687561,3820.9642754265774,4882.511582382283,5247.700810447077,5172.417574912475,5560.916177503,5651.623275142357,5421.6448441887,5712.47802761654,6554.628083694613,8675.396336964648,10650.129009712562,11641.54103217625,13167.89547303789,16110.48172652373,18744.31922783459,16586.752780522773,16899.448680528953,18469.43543168364,17516.969105407792,18312.780514982347,18770.9289896545,16442.07608600175,16636.076913307334,17645.529871676117,19573.37170313141,19406.0589683582,19735.48582808005,22123.334211454523,21317.794398236263,24614.87346427939,25992.674850204778,
Slovenia,SVN,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9925.140710446838,7229.311497886169,7151.152438292239,7254.588874177679,8243.898955451055,10738.08876114678,10796.739944628272,10436.726066187064,11131.56666282314,11401.490679090928,10135.721910921158,10375.625586986062,11639.129778047698,14711.674874253047,17103.82977839046,17969.70959071607,19563.005059144023,23725.15960015153,27461.97641653151,24501.78972904253,23329.841769115577,24940.62848416048,22442.141785995507,23236.9655321695,24013.06820609594,20697.27485306189,21447.83777960361,23303.07770595903,25888.04810656553,25814.168716757213,25392.06510936123,29192.840193301865,28360.30414672681,32660.475358134645,34301.03186865935,
Sweden,SWE,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,2128.3644120571244,2304.4714353135078,2485.465617812181,2675.072916569015,2961.028846247268,3227.87974049912,3477.8973789002703,3746.204879782603,3953.0829723450097,4262.926032930345,4729.350716027054,5125.270347571014,6018.390529771912,7290.630323940105,8078.186042724493,10102.638890937214,10852.519244142792,11432.021492021824,12602.221723844894,14855.59575611414,17073.044671149415,15563.833277349731,13719.053896427866,12589.950077441985,13080.03022900658,13647.043903969696,17954.95101856786,21760.96464906249,24499.12407585172,25625.016212774724,30549.318570676165,31776.66801922131,32753.42870036421,24389.873812412785,26045.519699527544,30254.027302872728,33022.244476866144,30324.18457963063,30605.366907481093,30968.871070205158,29632.58908116233,27259.31743002172,29957.77766649162,37292.24197278008,42758.00485649289,43378.40773943629,46531.37622404847,53568.30577878322,55817.17597264853,46707.64250447509,52542.57590902992,60379.48145993216,57749.56154208534,60843.98887993689,59583.45844917144,51188.16521204927,51703.50883328512,53210.22333189649,54018.45543918606,51648.98928205141,52568.57269801464,60647.54163653466,54836.89072351236,54950.28347256223,57117.487744061626,
Eswatini,SWZ,Afrika,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,101.57279981369392,121.79571875306536,127.09576641018182,146.39113138077684,171.60840976447858,180.9772256190805,192.7445400460729,182.7733597111514,190.38659009849235,245.2339815807313,254.16112548959683,301.11915217281387,315.0284662445084,463.2516158441775,536.1610038357978,567.8848166202163,520.7996257380946,562.7115784920439,609.9606500136473,713.9533051183186,908.375601827987,925.3687125176472,843.0430068648437,842.7502033788007,726.3451186038257,509.88595147233633,611.2981582196473,764.7521340473219,865.2515444373103,831.8471501292249,1277.691730056654,1273.0122451890286,1361.8169795148035,1397.2659331797752,1461.3640012873632,1750.754007737841,1619.1911970766228,1705.3987494222931,1546.5151932537278,1501.6642665318916,1629.6703884281549,1429.8563035944703,1315.7363464799394,2015.2174306525103,2525.5640452625016,2871.0687743744857,2964.958652006824,3109.1109760886397,2946.860661374604,3189.796799566374,3922.740393907329,4225.060494119111,4224.547891744865,3949.94310039907,3771.072283819378,3419.822765595284,3238.176119613639,3853.099565696787,3972.654506203567,3913.1457754733615,3466.569362781452,3984.002291743063,3894.162008986901,3755.5211123246368,3909.558923781816,
Sint Maarten (Dutch part),SXM,Amerika Utara,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25528.412619483028,26403.814369216318,27317.5178881974,28149.09978550408,28529.73246870533,37134.91242309905,37839.62838151634,37308.6147795736,34701.30584944681,31708.31101247417,34861.46952896804,30150.89983804768,32548.43668549022,37793.12843991573,39451.8223361963,41472.5874498583,
Seychelles,SYC,Afrika,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,288.0581444760307,270.2796466144866,287.0447735378304,308.19524841084893,332.3049858752793,328.48488392032783,337.64622904410976,333.2337988418872,314.351070663894,314.1798586362775,343.8811884905696,401.60802214305227,546.9510953340721,648.5319636576384,744.5068982608128,806.2326443381653,814.4747744788797,1044.353113389027,1376.5465132826016,2030.135903134091,2478.3647034396927,2557.2066550467143,2440.684174228604,2426.3346082627627,2487.64499220084,2754.145710282177,3368.4740950781047,3871.778519958439,4392.198648615454,4689.134507999896,5642.072897242999,5654.639757242509,6520.489505191885,6978.6807544582425,6974.86770636796,7180.668327486557,7004.336038963564,7746.6985133044445,8209.514442870004,8243.236100990844,8063.655005751688,8153.298636987904,8864.169194954675,9070.284607570127,10827.671636032956,11802.111827683288,12782.993892647544,12669.30266872219,11265.437627000474,9747.09180546291,10934.79494629001,12110.09374619728,12337.155466938775,14821.292147607652,15188.190217511252,15333.105172710511,16566.994604229385,17480.365191137193,18440.234046093155,19141.5118743615,14041.47540745751,14982.911148776711,16836.672189538738,18262.711584928707,17858.82263839782,
Syrian Arab Republic,SYR,Asia,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,183.52506973527787,196.29356163391853,223.934209140492,234.8997475919448,254.21752706222287,270.8305847961645,239.30759595907995,272.91463943494404,293.330341001656,363.5548444457615,335.45136680094254,392.5150695254482,448.2377585564792,458.8300611864185,706.5795802213255,903.7134620664052,976.4892401659698,951.2403985873552,1107.7830447753422,1146.3617926097377,1458.2397643409454,1675.797474038065,1702.6806249131612,1775.8320370570923,1706.219448105245,1543.7649395518988,1208.1608426221712,997.1281343551348,897.70876335774,809.0440281624587,978.489616979607,1000.0779868494708,990.1382511917082,992.7713674750978,712.3877166357828,779.6991001537441,918.1958573627878,940.826589804978,960.8375049277256,978.1745316949604,1138.188485427796,1186.8291347402724,1183.2473451033038,1220.1790772559982,1368.1148230028018,1533.901665365676,1718.7834721733766,1937.6113857802743,2429.124770871886,2462.2019364320217,2730.614771189487,2952.143493722572,1897.6611501869636,985.8926692270542,1060.5910588685424,847.7316319425646,656.3490586313004,851.5020052541528,1098.0668642356993,1109.539260360489,572.3552898319015,663.6142457068148,1051.6714958746263,,,
Turks and Caicos Islands,TCA,Amerika Utara,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18325.745811197383,17803.947176773316,18859.18902747733,21246.009800490025,24122.302818075703,28734.287306452254,29443.852303007232,31453.822875268896,24596.893801595077,23093.849826826725,27327.40063541464,25923.615650387525,25653.819867470957,27292.5820256776,29457.01406911624,31373.561268432728,30014.230952321297,31625.616593277027,31780.521706898948,20690.91605461181,27329.28850871958,31280.54180208084,35470.21516082947,37506.779843128825,
Chad,TCD,Afrika,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,102.81947045960284,107.32038049193068,112.61995801084396,114.71086076107946,118.59410678903234,123.5622761162201,125.77946012441768,128.2099997416149,126.8727749015395,129.17584899771626,125.88207842493723,131.81641086502577,150.3698057044014,162.37186623742204,159.99897877595896,207.47625515621465,203.7131167303236,215.9354504169736,252.51138168250532,222.91473853294363,228.7704918760172,193.97157954180884,176.083750783324,167.18097458995123,182.1758809463347,202.7109851014348,203.35444951534143,213.93172991906584,263.54464784181465,246.35537854911712,290.5990452621908,302.4872683906028,290.6482861325662,220.72996490329265,173.92889506403478,203.96485270504093,216.91254105648449,201.38407696935505,219.77953091560144,186.63853114622265,163.12166368336872,194.32295331156047,219.06139195134932,289.08762112216766,445.8507671570869,838.0921077125565,906.8972605727467,980.4835314851032,1166.3688345384062,1035.637196942538,1141.800692684123,1308.1421872538,1354.3434470193736,1304.8874297147463,1278.7898142249378,993.9907306108692,861.8317676307461,854.4612004009803,948.6566298712312,893.3364416433249,866.9478148904094,946.3585002083736,966.0364682785676,949.3334536745924,961.5597556250602,
Togo,TGO,Afrika,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,102.238985564471,104.83074889384118,107.76120950306148,114.61621125705256,130.06930447137168,142.68510297249918,159.09592211334365,163.9448284406135,164.25694490194502,174.65325409140743,159.7781842125231,174.56969691077057,198.76105425990028,234.41805753878924,315.0979028103576,338.60570091738555,331.5956245018071,406.3423013590264,420.50700947515753,443.46142848724327,549.4334665916055,451.047897242509,372.494829726432,335.5324707996928,304.2963304886758,312.8672041582936,422.27729655581146,482.28959877512096,516.5362388793573,491.9993210557519,575.0945119286539,549.8080115729997,564.7173364807404,414.0139952149067,328.6009560797356,419.2203348927564,452.0684368824279,448.0010969154358,461.1582458549113,445.2914841009536,409.88980279276814,396.6926545201353,445.238691488925,538.1653777692896,560.2663085333824,551.2598500170766,552.5022712525598,607.5878867213521,718.9483867174725,720.6937681514155,704.986772286079,783.9889446716725,762.3916237906903,826.5427999872268,855.5848092465744,751.0519875872484,772.581357620609,792.765700965864,851.1205612335951,826.2552090197977,863.4686658702757,962.0751875158718,951.2323786903866,1055.0172787792565,1119.3816050942892,
Thailand,THA,Asia,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,102.81457145495848,109.72879426946356,116.17949333784392,120.65859874869646,128.6422269037344,140.89987369678082,164.53341443106862,170.66697151870648,178.8397528858008,191.43873451569212,197.0979034754237,199.6622019862548,215.5820229178539,278.2850629676749,342.9788976334463,363.5263501794784,405.40873406075207,461.6591416406784,548.233113208345,612.0887601857698,708.7294500915839,748.1567261323075,770.3989532058907,826.9323021376975,846.9341684308838,773.8239236746125,842.0984362264511,970.4525225133846,1164.2009622949463,1341.729783953029,1559.1120934475484,1765.622673595285,1971.608799106936,2245.1368870898323,2517.7073264168257,2864.36515719866,3054.656908064732,2473.140969820863,1847.7037926977064,2033.244905205693,2005.976945142342,1889.934324671445,2089.7518311155445,2347.54001286066,2641.562687178572,2867.703834360616,3331.3204351177264,3918.528174345805,4309.135092929862,4135.439869528185,4973.862888237778,5373.623283289797,5725.5280283546335,6018.082447292549,5801.1978916205,5688.853353978842,5833.577156170984,6413.091825303433,7099.776500814575,7605.696577977591,6985.643938925742,7057.2075480227895,6909.352818158268,7195.101309194487,7346.620221421852,
Tajikistan,TJK,Asia,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.0361286630898,457.7678259248049,337.83314551481334,287.6201237549167,261.2712545448647,207.03445734303557,172.03508868836818,150.08855017123864,213.74914558157676,175.0237647356246,136.9257164007228,168.67628536518615,186.9516382852216,233.5812484528902,305.7451585875024,333.9271509416837,401.0184033164272,516.9972106189136,703.3273758986428,664.7956557346566,737.3388832193556,833.6019782028519,952.4528196954687,1028.197042793961,1081.5440293203876,956.916310930656,788.710481734485,829.4571476495696,834.2884045788009,871.0223729348457,834.3117154606249,896.7480533721822,1052.1794948489417,1178.4799006024873,1341.2022902767226,
Turkmenistan,TKM,Asia,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.2216780744122,845.9329420023337,821.0298645119159,848.1550473884236,831.9987320747402,811.3541564519019,788.418914207107,622.1347801580899,592.2472473211318,557.8942200513338,565.0226380485007,590.7912932663806,545.5190031060538,633.8354876380108,756.0349762763984,935.5408014784664,1228.948702894039,1379.230096826922,1604.016184523122,1996.593107173076,2414.9607198696376,3605.503951205493,3707.978506996173,4058.5393700073914,5143.619293346473,6053.874846874895,6599.645290554815,7164.145361840064,5759.497903834004,5686.980409627638,5828.481662348902,6125.0516971208535,5998.001743475399,5972.723565668613,5723.302271579058,5837.842245389467,6231.913238396981,6856.658027302078,
