Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Botswana,BWA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,8.29621982574463,9.72729015350342,10.6847400665283,13.983320236206,15.2034397125244,16.8735599517822,18.3707294464111,19.36376953125,19.7206707000732,19.371789932251,20.0036296844482,22.0947799682617,,22.4902000427246,26.8535594940186,30.3325805664062,32.2607612609863,33.7296409606934,33.4043807983398,39.1617698669434,43.0783309936523,51.9570999145508,51.1772499084473,55.1363792419434,53.1301307678223,58.8820610046387,,,74.405143737793,75.0786209106445,76.1968231201172,75.3002014160156,75.8795700073242,76.5648727416992,78.3988189697266,79.5636215209961,81.6948394775391,82.4867095947266,77.806510925293,,,,,,,,,,,,,70.6292572021484,,,,
Central African Republic,CAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,3.51150989532471,4.31066989898682,4.8976001739502,5.36774015426636,5.7471399307251,6.45628976821899,6.86375999450684,8.31770038604736,8.72507953643799,10.1856203079224,11.7866201400757,13.9929599761963,14.072509765625,,14.5128698348999,14.7474298477173,12.6296901702881,11.6077404022217,11.3615598678589,12.1238403320312,12.2781200408935,10.2222499847412,,,,,,,,,10.9798498153687,10.9962396621704,,,,,,,11.9955196380615,,15.9189596176147,15.6197595596313,,,,13.9465503692627,15.8074398040772,,,,,,,,
Canada,CAN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.992736816406,,,,,100.274856567383,100.449310302734,101.272247314453,102.278419494629,102.979949951172,102.510261535645,102.823951721191,110.873832702637,111.407608032227,111.68155670166,111.737281799316,111.607330322266,111.974517822266,111.833679199219,110.980072021484,109.628059387207,108.337341308594,107.467987060547,104.320877075195,,
Switzerland,CHE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5499114990234,94.758171081543,93.588623046875,93.3511962890625,93.2228698730469,93.8099594116211,94.1694793701172,95.0716171264648,95.5135726928711,95.8478317260742,96.6068572998047,97.1951599121094,98.3727416992188,101.221382141113,,103.913391113281,104.09513092041,103.900062561035,104.188026428223,104.071113586426,104.211616516113,103.605186462402,103.392356872559,102.965591430664,101.4287109375,
Channel Islands,CHI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9013595581055,,89.4216384887695,90.6209564208984,91.0151062011719,92.0045623779297,91.9973297119141,91.5507965087891,91.5420074462891,89.8597564697266,90.99951171875,90.9826202392578,89.5031433105469,99.1520767211914,99.8654403686523,100.921676635742,101.488136291504,102.294822692871,103.173049926758,104.405769348145,103.691688537598,106.673522949219,106.068328857422,105.83097076416,105.608551025391,
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,25.6986503601074,34.3487205505371,43.8977890014648,53.8520202636719,58.2484588623047,57.590461730957,58.1372909545898,57.1651306152344,53.2011489868164,47.5873718261719,40.256160736084,36.6918296813965,32.6269607543945,30.1499004364014,29.9084606170654,31.3245601654053,32.6376609802246,35.1423110961914,37.2133903503418,38.1876487731934,39.0024795532227,41.5681610107422,44.4469909667969,46.7595100402832,47.1572189331055,48.9643783569336,52.3077697753906,54.7360382080078,,58.6365814208984,59.4924812316895,62.2098388671875,62.8378982543945,64.0541305541992,,,74.0575637817383,78.1607131958008,82.6792526245117,88.2874984741211,90.7829173331445,92.0329425203903,92.2603063015232,,,,,,,,,,,,,
Cote d'Ivoire,CIV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,9.22047996520996,10.1796903610229,11.0865001678467,10.818699836731,11.4515104293823,12.4472599029541,12.9619598388672,14.003339767456,15.2307796478272,16.8812007904053,18.0322895050049,,17.7665195465088,17.5473194122314,17.7126197814941,,17.0907402038574,,,,,,,,,,,,21.0010890960693,,,,,,,,,,,,,,,40.4629922041554,43.9865647318392,46.2425069943643,49.0863555848622,51.072614509286,53.791930617454,55.4380323721262,57.135967003236,54.0714108290486,63.9607557764462,65.3065056618336,
Cameroon,CMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,8.15713024139404,9.02085018157959,10.0165596008301,10.7924404144287,11.9529695510864,13.1848697662353,14.6225500106812,15.9022798538208,16.7174892425537,17.3506107330322,18.3261203765869,18.7550792694092,20.0884304046631,20.9485893249512,22.2830505371094,22.4186000823975,24.3035907745361,25.2620391845703,25.7427101135254,25.8838996887207,27.3890495300293,28.2887706756592,,27.1619205474854,26.1854991912842,,24.5228691101074,25.418830871582,26.9488792419434,28.4606399536133,33.5832786560059,29.3418807983398,30.9356803894043,27.5096206665039,28.0079002380371,24.4080104827881,33.4497184753418,37.8488082885742,41.7743606567383,,49.8732461065506,53.102088720007,54.9012784916851,59.1253563645436,60.4960883608074,61.4037045147156,,,,,45.5255767078224,45.6066724321371,44.840795775403,,
"Congo, Dem. Rep.",COD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,9.68144989013672,11.2670803070068,11.9695501327515,11.9729204177856,15.4525203704834,17.1304092407227,19.4257907867432,22.0605392456055,24.969030380249,24.4957695007324,24.1414699554443,23.8208599090576,23.5234394073486,23.2607002258301,23.0501804351807,22.9296894073486,22.8661403656006,24.1345806121826,,,,22.2480907440186,23.8845405578613,25.3936805725098,27.3251304626465,,,,,,,,,,,,33.6185607910156,35.8376388549805,37.3938407897949,37.0387916564941,38.9499206542969,38.8012313842773,38.5140419006348,41.1783905029297,42.1804618835449,,,,,,55.3636283874512,,55.4860992431641,,
"Congo, Rep.",COG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,15.7612495422363,18.7414798736572,23.6966304779053,30.3291492462158,35.6599082946777,40.2546691894531,46.6742401123047,50.6019592285156,53.464038848877,55.0942611694336,62.7895393371582,66.8084030151367,65.9817276000977,61.88671875,60.6314506530762,64.868049621582,66.5762176513672,62.3566513061523,53.5592308044434,47.1228408813477,46.0549201965332,46.9916496276855,,49.610179901123,,48.1370811462402,,,,,,36.9716186523438,38.03369140625,42.6813201904297,,,,,,,,50.520320892334,,,,,,,,,,,,,
Colombia,COL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4044799804688,,78.1551971435547,,82.9504623413086,86.9616470336914,90.2876663208008,93.012809753418,94.2315521240234,98.2700805664062,99.9543685913086,101.20581817627,97.2326889038086,98.1015014648438,97.3632888793945,97.6741180419922,98.4156265258789,99.2193298339844,100.373336791992,101.989349365234,101.499450683594,102.987998962402,101.573776245117,,,
